name,team_name,group,appearances,goals,assists,minutes,overall,pace,shooting,passing,dribbling,defending,physic,cluster_label,role
Bento,Brazil,C,34,0,0,3060,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Bremer,Brazil,C,30,5,3,2479,84.0,473598.79411764705,67.95111111111112,76.95440729483283,80.0,50.0,56.0,0.0,Clinical Finisher
Bremer,Brazil,C,30,5,3,2479,83.0,78.0,50.0,56.0,65.0,84.0,79.0,0.0,Clinical Finisher
Bremer,Brazil,C,30,5,3,2479,76.0,64.0,35.0,51.0,62.0,77.0,74.0,0.0,Clinical Finisher
Bremer,Brazil,C,30,5,3,2479,71.0,59.0,35.0,48.0,58.0,71.0,68.0,0.0,Clinical Finisher
Bremer,Brazil,C,30,5,3,2479,71.0,62.0,35.0,48.0,58.0,70.0,69.0,0.0,Clinical Finisher
Bremer,Brazil,C,30,5,3,2479,71.0,66.0,35.0,48.0,58.0,70.0,72.0,0.0,Clinical Finisher
Vitor Reis,Brazil,C,34,1,1,2927,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,87.0,473598.79411764705,78.0,76.95440729483283,1079.6117647058823,29.0,183.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,74.41666666666667,473598.79411764705,79.0,61.0,64.0,71.0,54.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,71.0,473598.79411764705,84.0,69.0,63.0,76.0,27.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,74.41666666666667,473598.79411764705,85.0,61.0,61.0,72.0,26.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,88.0,473598.79411764705,79.0,56.0,75.0,74.0,853329.4186746988,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,74.41666666666667,473598.79411764705,81.0,62.0,66.0,1.0,54.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,74.41666666666667,473598.79411764705,84.0,67.0,62.0,74.0,27.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,74.41666666666667,473598.79411764705,85.0,57.0,59.0,71.0,25.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,74.41666666666667,473598.79411764705,67.95111111111112,81.0,73.0,54.0,135000.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,74.41666666666667,473598.79411764705,67.95111111111112,72.0,41.0,73.0,73.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,74.41666666666667,473598.79411764705,67.95111111111112,74.0,41.0,73.0,70.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,84.0,75.0,38.0,69.0,67.0,85.0,76.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,83.0,71.0,38.0,68.0,69.0,84.0,76.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,74.41666666666667,473598.79411764705,73.0,38.0,67.0,69.0,84.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,74.41666666666667,473598.79411764705,73.0,64.0,65.0,70.0,49.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,74.41666666666667,473598.79411764705,73.0,38.0,67.0,69.0,84.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,74.41666666666667,473598.79411764705,67.95111111111112,81.0,68.0,68.0,75.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,71.0,42.0,37.0,47.0,41.0,73.0,73.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,71.0,42.0,69.0,76.0,70.0,38.0,60.0,0.0,Clinical Finisher
Marquinhos,Brazil,C,32,2,0,2654,78.0,79.0,36.0,57.0,63.0,80.0,74.0,0.0,Clinical Finisher
Roger Iba?ez,Brazil,C,0,0,0,0,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
L?o Pereira,Brazil,C,25,2,0,2107,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,73.0,67.0,74.0,45.0,54.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,70.0,62.0,68.0,69.0,14.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,76.0,473598.79411764705,72.0,59.0,67.0,78.0,74.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,75.0,74.0,61.0,86.0,54.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,80.0,72.0,67.0,73.0,74.0,81.0,79.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,77.0,473598.79411764705,68.0,59.0,67.0,77.0,76.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,71.0,473598.79411764705,67.95111111111112,77.0,72.0,58.0,73.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,75.0,73.0,59.0,66.0,75.0,73.0,69.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,73.0,473598.79411764705,38.0,39.0,49.0,53.0,78.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,70.0,473598.79411764705,67.95111111111112,76.0,70.0,58.0,73.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,81.0,63.0,65.0,100135.0,7.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,69.0,70.0,74.0,75.0,78.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,75.0,73.0,59.0,66.0,76.0,73.0,71.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,68.0,65.0,72.0,72.0,72.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.0,473598.79411764705,43.0,39.0,49.0,52.0,80.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,67.95111111111112,74.0,64.0,55.0,71.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,71.0,70.0,74.0,74.0,78.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,77.0,473598.79411764705,48.0,40.0,49.0,52.0,80.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,67.0,66.0,71.0,72.0,72.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,76.0,59.0,63.0,74.0,69.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,75.0,70.0,73.0,74.0,10.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,77.0,473598.79411764705,51.0,40.0,49.0,52.0,80.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,68.0,66.0,71.0,73.0,75.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,67.95111111111112,75.0,59.0,63.0,74.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,81.0,63.0,65.0,741.0,7.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,79.0,473598.79411764705,67.95111111111112,51.0,39.0,49.0,52.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,67.95111111111112,78.0,70.0,71.0,78.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,68.0,64.0,70.0,73.0,74.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,67.95111111111112,75.0,56.0,62.0,72.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,83.0,63.0,67.0,741.0,7.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,80.0,70.0,72.0,75.0,243.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,68.0,65.0,74.0,79.0,79.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,79.0,473598.79411764705,67.95111111111112,55.0,39.0,49.0,52.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,77.0,62.0,64.0,741.0,7.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,80.0,473598.79411764705,81.0,75.0,76.0,78.0,80.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,66.0,59.0,69.0,78.0,77.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,78.0,473598.79411764705,67.95111111111112,53.0,39.0,44.0,48.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.0,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,72.0,76.0,51.0,63.0,73.0,69.0,71.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,77.0,473598.79411764705,80.0,74.0,76.0,77.0,76.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,75.0,473598.79411764705,49.0,44.0,46.0,46.0,80.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,67.95111111111112,70.0,65.0,62.0,71.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,76.0,50.0,61.0,68.0,62.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,62.0,64.0,51.0,56.0,59.0,60.0,64.0,0.0,Clinical Finisher
Danilo,Brazil,C,15,1,0,1005,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,77.0,59.0,173.0,0.0,Clinical Finisher
Kaiki,Brazil,C,27,0,3,2314,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Douglas Santos,Brazil,C,26,2,2,2113,75.0,473598.79411764705,78.0,59.0,68.0,76.0,70.0,0.0,Clinical Finisher
Douglas Santos,Brazil,C,26,2,2,2113,75.0,78.0,61.0,70.0,76.0,69.0,60.0,0.0,Clinical Finisher
Douglas Santos,Brazil,C,26,2,2,2113,74.41666666666667,473598.79411764705,78.0,61.0,66.0,28.0,54.0,0.0,Clinical Finisher
Fabinho,Brazil,C,43,3,3,3695,84.0,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,59.0,69.0,0.0,Clinical Finisher
Fabinho,Brazil,C,43,3,3,3695,74.41666666666667,473598.79411764705,67.95111111111112,66.0,69.0,78.0,9.0,0.0,Clinical Finisher
Fabinho,Brazil,C,43,3,3,3695,74.41666666666667,473598.79411764705,71.0,34.0,54.0,63.0,59.0,0.0,Clinical Finisher
Fabinho,Brazil,C,43,3,3,3695,74.41666666666667,473598.79411764705,67.95111111111112,67.0,69.0,78.0,9.0,0.0,Clinical Finisher
Fabinho,Brazil,C,43,3,3,3695,85.0,473598.79411764705,68.0,69.0,78.0,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Fabinho,Brazil,C,43,3,3,3695,85.0,71.0,69.0,78.0,77.0,84.0,84.0,0.0,Clinical Finisher
Fabinho,Brazil,C,43,3,3,3695,83.0,74.0,65.0,76.0,76.0,83.0,83.0,0.0,Clinical Finisher
Fabinho,Brazil,C,43,3,3,3695,74.41666666666667,473598.79411764705,68.0,55.0,64.0,71.0,39.0,0.0,Clinical Finisher
Fabinho,Brazil,C,43,3,3,3695,74.41666666666667,473598.79411764705,67.95111111111112,89.0,52.0,56.0,78.0,0.0,Clinical Finisher
Fabinho,Brazil,C,43,3,3,3695,74.41666666666667,473598.79411764705,74.0,58.0,72.0,75.0,78.0,0.0,Clinical Finisher
Fabinho,Brazil,C,43,3,3,3695,74.41666666666667,473598.79411764705,83.0,53.0,61.0,68.0,66.0,0.0,Clinical Finisher
Fabinho,Brazil,C,43,3,3,3695,74.41666666666667,473598.79411764705,67.95111111111112,90.0,52.0,56.0,78.0,0.0,Clinical Finisher
Fabinho,Brazil,C,43,3,3,3695,72.0,77.0,48.0,65.0,68.0,72.0,76.0,0.0,Clinical Finisher
Casemiro,Brazil,C,40,10,3,2994,89.0,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,78.0,0.0,Clinical Finisher
Casemiro,Brazil,C,40,10,3,2994,87.0,473598.79411764705,67.95111111111112,76.95440729483283,62.0,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Casemiro,Brazil,C,40,10,3,2994,85.0,473598.79411764705,62.0,68.0,74.0,72.0,853329.4186746988,0.0,Clinical Finisher
Casemiro,Brazil,C,40,10,3,2994,82.0,473598.79411764705,61.0,68.0,71.0,71.0,80.0,0.0,Clinical Finisher
Casemiro,Brazil,C,40,10,3,2994,77.0,473598.79411764705,66.0,68.0,70.0,73.0,74.0,0.0,Clinical Finisher
Casemiro,Brazil,C,40,10,3,2994,74.41666666666667,473598.79411764705,66.0,66.0,71.0,69.0,73.0,0.0,Clinical Finisher
Andrey Santos,Brazil,C,44,2,4,2424,74.41666666666667,473598.79411764705,75.0,56.0,66.0,14.0,54.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,73.0,67.0,74.0,45.0,54.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,70.0,62.0,68.0,69.0,14.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,76.0,473598.79411764705,72.0,59.0,67.0,78.0,74.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,75.0,74.0,61.0,86.0,54.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,80.0,72.0,67.0,73.0,74.0,81.0,79.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,77.0,473598.79411764705,68.0,59.0,67.0,77.0,76.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,71.0,473598.79411764705,67.95111111111112,77.0,72.0,58.0,73.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,75.0,73.0,59.0,66.0,75.0,73.0,69.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,73.0,473598.79411764705,38.0,39.0,49.0,53.0,78.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,70.0,473598.79411764705,67.95111111111112,76.0,70.0,58.0,73.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,81.0,63.0,65.0,100135.0,7.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,69.0,70.0,74.0,75.0,78.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,75.0,73.0,59.0,66.0,76.0,73.0,71.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,68.0,65.0,72.0,72.0,72.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.0,473598.79411764705,43.0,39.0,49.0,52.0,80.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,67.95111111111112,74.0,64.0,55.0,71.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,71.0,70.0,74.0,74.0,78.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,77.0,473598.79411764705,48.0,40.0,49.0,52.0,80.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,67.0,66.0,71.0,72.0,72.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,76.0,59.0,63.0,74.0,69.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,75.0,70.0,73.0,74.0,10.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,77.0,473598.79411764705,51.0,40.0,49.0,52.0,80.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,68.0,66.0,71.0,73.0,75.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,67.95111111111112,75.0,59.0,63.0,74.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,81.0,63.0,65.0,741.0,7.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,79.0,473598.79411764705,67.95111111111112,51.0,39.0,49.0,52.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,67.95111111111112,78.0,70.0,71.0,78.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,68.0,64.0,70.0,73.0,74.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,67.95111111111112,75.0,56.0,62.0,72.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,83.0,63.0,67.0,741.0,7.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,80.0,70.0,72.0,75.0,243.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,68.0,65.0,74.0,79.0,79.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,79.0,473598.79411764705,67.95111111111112,55.0,39.0,49.0,52.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,77.0,62.0,64.0,741.0,7.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,80.0,473598.79411764705,81.0,75.0,76.0,78.0,80.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,66.0,59.0,69.0,78.0,77.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,78.0,473598.79411764705,67.95111111111112,53.0,39.0,44.0,48.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.0,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,72.0,76.0,51.0,63.0,73.0,69.0,71.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,77.0,473598.79411764705,80.0,74.0,76.0,77.0,76.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,75.0,473598.79411764705,49.0,44.0,46.0,46.0,80.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,67.95111111111112,70.0,65.0,62.0,71.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,76.0,50.0,61.0,68.0,62.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,62.0,64.0,51.0,56.0,59.0,60.0,64.0,0.0,Clinical Finisher
Danilo,Brazil,C,24,11,3,1905,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,77.0,59.0,173.0,0.0,Clinical Finisher
Gabriel Sara,Brazil,C,43,6,5,2808,74.0,473598.79411764705,76.0,74.0,74.0,75.0,59.0,0.0,Clinical Finisher
Gabriel Sara,Brazil,C,43,6,5,2808,74.41666666666667,473598.79411764705,77.0,71.0,69.0,1792.0,54.0,0.0,Clinical Finisher
Vinicius Junior,Brazil,C,56,22,16,4465,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Gabriel Martinelli,Brazil,C,53,13,6,2398,74.41666666666667,473598.79411764705,67.95111111111112,1.0,54.0,145000.0,853329.4186746988,0.0,Clinical Finisher
Gabriel Martinelli,Brazil,C,53,13,6,2398,78.0,473598.79411764705,67.95111111111112,76.95440729483283,87.0,71.0,68.0,0.0,Clinical Finisher
Gabriel Martinelli,Brazil,C,53,13,6,2398,74.41666666666667,473598.79411764705,87.0,69.0,67.0,1.0,54.0,0.0,Clinical Finisher
Gabriel Martinelli,Brazil,C,53,13,6,2398,74.41666666666667,473598.79411764705,67.95111111111112,86.0,69.0,69.0,2023.0,0.0,Clinical Finisher
Gabriel Martinelli,Brazil,C,53,13,6,2398,74.41666666666667,473598.79411764705,67.95111111111112,85.0,62.0,59.0,72.0,0.0,Clinical Finisher
Rayan,Brazil,C,15,6,2,1028,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Luiz Henrique,Brazil,C,37,5,5,2503,74.41666666666667,473598.79411764705,83.0,70.0,69.0,449.0,54.0,0.0,Clinical Finisher
Luiz Henrique,Brazil,C,37,5,5,2503,74.41666666666667,473598.79411764705,78.0,67.0,58.0,66.0,40.0,0.0,Clinical Finisher
Luiz Henrique,Brazil,C,37,5,5,2503,74.41666666666667,473598.79411764705,67.95111111111112,70.0,54.0,63.0,72.0,0.0,Clinical Finisher
Luiz Henrique,Brazil,C,37,5,5,2503,74.41666666666667,473598.79411764705,70.0,54.0,63.0,72.0,39.0,0.0,Clinical Finisher
Jo?o Pedro,Brazil,C,51,20,9,3638,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Matheus Cunha,Brazil,C,40,9,5,2928,74.41666666666667,473598.79411764705,67.95111111111112,80.0,78.0,76.0,2027.0,0.0,Clinical Finisher
Matheus Cunha,Brazil,C,40,9,5,2928,74.41666666666667,473598.79411764705,67.95111111111112,84.0,75.0,2026.0,39500000.0,0.0,Clinical Finisher
Matheus Cunha,Brazil,C,40,9,5,2928,74.41666666666667,473598.79411764705,67.95111111111112,85.0,76.0,2026.0,35500000.0,0.0,Clinical Finisher
Matheus Cunha,Brazil,C,40,9,5,2928,74.41666666666667,473598.79411764705,67.95111111111112,79.0,76.0,2024.0,31500000.0,0.0,Clinical Finisher
Matheus Cunha,Brazil,C,40,9,5,2928,74.41666666666667,473598.79411764705,76.0,74.0,63.0,80.0,112172.0,0.0,Clinical Finisher
Matheus Cunha,Brazil,C,40,9,5,2928,74.41666666666667,473598.79411764705,67.95111111111112,82.0,65.0,59.0,65.0,0.0,Clinical Finisher
Igor Thiago,Brazil,C,39,26,1,3209,70.0,75.0,69.0,48.0,62.0,23.0,71.0,0.0,Clinical Finisher
Endrick,Brazil,C,23,8,9,1585,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
?lvaro Montero,Colombia,K,19,0,0,1710,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Camilo Vargas,Colombia,K,33,0,2,2970,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
David Ospina,Colombia,K,0,0,0,0,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Jhon Lucum?,Colombia,K,46,2,1,3792,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Davinson S?nchez,Colombia,K,48,2,1,3954,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Yerson Mosquera,Colombia,K,29,0,0,2260,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Juan Cabal,Colombia,K,20,2,1,604,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Deiver Machado,Colombia,K,23,0,1,1363,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Johan Mojica,Colombia,K,37,0,4,2885,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Daniel Mu?oz,Colombia,K,44,5,3,3735,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Santiago Arias,Colombia,K,15,0,3,1022,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Richard R?os,Colombia,K,49,7,6,3814,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Jefferson Lerma,Colombia,K,50,2,7,2681,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Kevin Casta?o,Colombia,K,10,0,0,288,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Gustavo Puerta,Colombia,K,35,4,1,2716,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Jorge Carrascal,Colombia,K,30,2,4,1540,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
James Rodr?guez,Colombia,K,26,4,4,1559,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Juan Fernando Quintero,Colombia,K,19,3,4,895,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Luis D?az,Colombia,K,54,28,21,4264,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Andr?s G?mez,Colombia,K,26,3,3,1954,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
J?minton Campaz,Colombia,K,18,2,5,1140,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
